frame,Ankle.R_x,Ankle.R_y,Ankle.R_z,Knee.R_x,Knee.R_y,Knee.R_z,Hip.R_x,Hip.R_y,Hip.R_z,Hip.L_x,Hip.L_y,Hip.L_z,Knee.L_x,Knee.L_y,Knee.L_z,Ankle.L_x,Ankle.L_y,Ankle.L_z,Wrist.R_x,Wrist.R_y,Wrist.R_z,Elbow.R_x,Elbow.R_y,Elbow.R_z,Shoulder.R_x,Shoulder.R_y,Shoulder.R_z,Shoulder.L_x,Shoulder.L_y,Shoulder.L_z,Elbow.L_x,Elbow.L_y,Elbow.L_z,Wrist.L_x,Wrist.L_y,Wrist.L_z,Neck_x,Neck_y,Neck_z,Head_x,Head_y,Head_z,Nose_x,Nose_y,Nose_z,hip.Center_x,hip.Center_y,hip.Center_z
756,0.4553083499999991,-9.042927900000006,-0.4804452410000033,0.00011626589999836484,-4.762233630000008,-0.9057900900000001,-0.4909859600000027,-0.1390940090000002,-3.140832729999996,0.8316587500000004,-0.13909400900000024,-1.8419795900000018,1.0593794900000009,-4.8742748600000025,-2.550432200000002,1.8188919599999995,-9.345839799999982,-4.837345630000001,-1.4359622599999995,0.5047088599999998,-0.5261791669999971,-0.7157607949999933,3.0054727899999873,-1.6130422899999983,-0.8673645040000025,6.0000931000000115,-2.7425835600000004,1.402980769999997,6.265747200000005,-3.0307390300000017,2.1204709600000013,3.272519439999998,-1.5936940000000037,1.4398178699999986,0.23973022500000027,-1.3975552600000076,0.2678088249999995,6.1329204000000095,-3.0689502700000046,-1.7838736100000063,9.958406199999986,-3.998210729999997,-0.7580324100000011,8.045663299999992,-3.8818259699999986,0.17033664100000165,-0.13909400900000016,-2.4852404799999968
757,0.4199018979999991,-8.996078100000005,-0.8890290600000033,-0.030915686100001633,-4.726458480000008,-1.1539535,-0.5547456250000027,-0.11878248240000022,-3.0596678599999962,0.9054370300000004,-0.15589948900000025,-1.9213845400000016,1.1309490700000007,-4.8384997100000025,-2.655043030000002,1.8052702999999997,-9.296781299999983,-4.973467,-1.6394700199999994,0.5184369349999999,-0.529413246999997,-0.9651340899999934,2.990730589999987,-1.6542562199999982,-1.0403093900000027,5.913165800000012,-2.7035883200000006,1.393733129999997,6.213756800000005,-2.985162830000002,2.1788884400000015,3.2534027399999985,-1.4606458300000038,1.4305702299999987,0.2556674880000003,-1.2230266600000077,0.1767125616999995,6.06346160000001,-3.0415219400000044,-1.7373146100000063,9.958674999999987,-4.016124929999997,-0.7803005700000011,8.011068399999992,-3.869130309999999,0.17534594900000167,-0.13734098500000017,-2.4839569099999967
758,0.3684016429999991,-8.964814200000005,-1.4870917400000034,-0.07820356240000163,-4.689272990000008,-1.37798455,-0.5992478150000027,-0.1166447234000002,-2.9610703599999963,0.9628893100000004,-0.15376173000000024,-2.0229418600000013,1.1856023100000008,-4.801314220000003,-2.6679563800000023,1.7807423299999996,-9.225933199999984,-4.9554078399999995,-1.8622806899999995,0.5163616009999998,-0.5583166139999971,-1.2303565699999934,3.0072308899999873,-1.6663447899999984,-1.2305497000000027,5.870430500000013,-2.6709616900000004,1.335220009999997,6.168236700000005,-2.953234730000002,2.1897456000000015,3.2303050399999984,-1.3178782700000038,1.4456259299999985,0.32997431400000027,-0.9250454240000077,0.05233585569999952,6.019333900000009,-3.0212828800000047,-1.6227472700000063,9.886483399999987,-3.9406839999999965,-0.785205240000001,7.952908699999993,-3.7805625699999985,0.18182050800000166,-0.13520322600000015,-2.4834830599999966
759,0.3188709889999991,-8.927999600000005,-1.9933513600000037,-0.12563756090000164,-4.676697900000009,-1.53219849,-0.6435079850000026,-0.1304206014000002,-2.7747236599999963,1.0198168400000005,-0.13134328360000025,-2.2073651900000013,1.2776617800000007,-4.751496720000003,-2.992333950000002,1.7962050499999995,-9.150813299999985,-5.1893616399999996,-2.0821995399999995,0.42598946699999984,-0.6698498099999971,-1.4906916899999936,2.9755478399999875,-1.7864919899999983,-1.4174480700000027,5.785694500000013,-2.5255391900000004,1.316613689999997,6.118632500000005,-2.931925000000002,2.2030983200000014,3.2337541799999983,-1.1926466000000038,1.4993944299999984,0.3864618260000003,-0.5681714390000077,-0.05041602130000048,5.95216380000001,-2.9404878400000047,-1.6064186100000062,9.833364599999985,-3.7812304299999964,-0.8284173300000011,7.892764099999994,-3.591905839999999,0.18815466700000166,-0.13088194200000014,-2.484799829999997
760,0.26915910599999915,-8.871222600000005,-2.598418470000004,-0.17539188800000163,-4.656221350000009,-1.79126775,-0.6933495700000026,-0.1462156274000002,-2.653717319999996,1.0807769500000004,-0.11027211960000025,-2.324188230000001,1.3386504900000007,-4.694169020000003,-3.289264550000002,1.7835486299999996,-9.094065799999985,-5.469322339999999,-2.2796360799999995,0.37340049899999983,-0.7573782799999971,-1.7617742799999936,2.9232926399999872,-1.9606386899999981,-1.5779469000000026,5.696950100000013,-2.4208473900000005,1.3038847899999968,6.066783400000005,-2.8849126000000016,2.1904862400000016,3.2552456399999983,-1.0583449200000037,1.5604269899999985,0.4075763800000003,-0.2745585390000077,-0.1370298593000005,5.88186690000001,-2.864084340000005,-1.5457846800000061,9.800455599999985,-3.618352929999997,-0.841407030000001,7.841161299999994,-3.3989465299999986,0.19371393000000164,-0.12824387200000015,-2.486436329999997
761,0.20053170799999914,-8.891777500000005,-3.459012280000004,-0.23966671800000164,-4.672224020000009,-2.16501051,-0.7167608900000026,-0.1591164474000002,-2.504585429999996,1.1172883300000005,-0.08667606020000025,-2.476668650000001,1.4102089300000005,-4.635740950000002,-3.482162000000002,1.8142435599999995,-9.038739199999984,-5.489413409999998,-2.5133111399999994,0.28170257899999984,-0.898048759999997,-1.9998013999999935,2.849218139999987,-2.070465429999998,-1.7429797900000026,5.637597300000013,-2.2875612700000003,1.2645003799999968,6.0045149000000055,-2.891254500000002,2.1817824900000016,3.2527000399999983,-0.9574836600000038,1.6305339399999985,0.42682034000000035,0.057486420999992294,-0.23923851530000048,5.821056300000009,-2.7976084700000055,-1.414503340000006,9.710587799999985,-3.412365429999997,-0.8268707000000011,7.765821999999994,-3.1615091299999984,0.20026372800000164,-0.12289637100000014,-2.4870929999999967
762,0.16896771399999913,-8.810060100000005,-3.7219718800000043,-0.3019118480000016,-4.639834470000009,-1.9989435599999998,-0.7375989000000027,-0.2153306700000002,-2.394876439999996,1.1471004400000004,-0.035815543200000244,-2.592200100000001,1.4728617700000006,-4.5683795000000025,-3.539233470000002,1.8354887899999992,-8.919904799999983,-5.527017939999999,-2.6918730599999994,0.21906655399999986,-1.0570916899999971,-2.1848139699999933,2.8286511099999876,-2.182550779999998,-1.8601660900000025,5.619836900000013,-2.1730488600000006,1.2550506499999967,5.982463800000006,-2.856062740000002,2.1266341100000012,3.2628143399999985,-0.8294356800000039,1.7260274799999982,0.5062307600000003,0.40070534099999233,-0.30255604800000047,5.801150600000009,-2.7042238400000054,-1.3185987500000058,9.643486199999984,-3.1674388299999965,-0.8105774000000011,7.722318299999993,-2.9137345799999985,0.20475100800000162,-0.12557322500000015,-2.490422399999997
763,0.1371853789999991,-8.722597900000006,-4.115220980000005,-0.3326031830000016,-4.597250050000009,-2.0293143099999997,-0.7675449400000027,-0.25479518600000023,-2.3056778599999963,1.1866767800000004,-0.002443180200000245,-2.681436240000001,1.5117061800000005,-4.4893697400000026,-3.7355044700000017,1.873586949999999,-8.795644599999983,-5.811929099999999,-2.8641917299999995,0.14208592299999986,-1.2877711399999971,-2.3582231499999935,2.7829298099999873,-2.337003159999998,-1.9611112600000025,5.568605200000012,-2.033164740000001,1.257842819999997,5.930486200000006,-2.7905679400000016,2.127574730000001,3.3259822999999984,-0.7017621700000038,1.8009241199999984,0.5385118800000004,0.5981074049999924,-0.3516327930000005,5.749546000000008,-2.5807742800000053,-1.2558447900000056,9.657356999999983,-2.9321537199999965,-0.8037392700000011,7.703451399999993,-2.7046559499999985,0.20956640000000162,-0.12861930000000016,-2.492998799999997
764,0.1222166409999991,-8.666742800000005,-4.625499730000004,-0.38591010900000156,-4.561826650000009,-2.2661247799999997,-0.7861061800000028,-0.27525997600000024,-2.3128589199999965,1.2121905600000003,0.014706376399999756,-2.674575540000001,1.5386547800000003,-4.417042250000002,-3.7205055600000017,1.901969399999999,-8.703609499999983,-5.861001799999999,-2.9637327999999994,0.12305522199999985,-1.3129403599999971,-2.4925103299999933,2.774634859999987,-2.342953729999998,-2.0208793100000024,5.534155400000012,-1.9986838400000009,1.2471627499999969,5.934374900000006,-2.733272640000002,2.120486690000001,3.3560257599999983,-0.6542198400000039,1.9023909199999984,0.5209155000000004,0.6578016359999924,-0.3868571000000005,5.734265500000007,-2.5195269200000054,-1.1115461100000057,9.620948499999983,-2.7791757599999967,-0.7492023160000011,7.677606999999994,-2.5843718099999986,0.2130422000000016,-0.13027691600000016,-2.494359189999997
765,0.10709288629999911,-8.594402000000006,-4.812179800000004,-0.4001407490000015,-4.536222350000009,-2.2290396099999996,-0.7989754500000028,-0.29681747800000025,-2.2505714899999965,1.2307982900000003,0.029121467399999757,-2.740730040000001,1.5932356000000003,-4.355011190000003,-3.7319077000000016,1.9192300699999987,-8.557989799999984,-5.957679499999999,-3.0449742899999994,0.13701660499999985,-1.407884279999997,-2.5746444699999933,2.782313859999987,-2.369389599999998,-2.0674804700000022,5.5351124000000125,-1.9449863100000009,1.265770479999997,5.9344384000000066,-2.764229240000002,2.1004410600000005,3.362371819999998,-0.6160669300000039,1.9924908599999982,0.5708497200000004,0.7838587759999924,-0.4008540850000005,5.7347758000000075,-2.5033839900000054,-0.9776100800000058,9.611574599999983,-2.6994100599999964,-0.6892327960000011,7.673175099999995,-2.5404892499999985,0.21591141800000158,-0.13384812200000015,-2.4960726599999967
766,0.0735923042999991,-8.537770900000005,-5.0157352000000035,-0.3977941390000015,-4.508816730000009,-2.3972431999999997,-0.7973064300000028,-0.29829794900000023,-2.1801171899999967,1.2361103400000002,0.02796595899999976,-2.809598040000001,1.5992104600000001,-4.327266560000003,-3.9640483000000017,1.8890477999999986,-8.464536899999985,-6.3353793,-3.0840810199999993,0.13618582199999985,-1.5082600199999971,-2.649598419999993,2.822950059999987,-2.411525199999998,-2.1049488200000024,5.507372100000013,-1.8631348300000008,1.2710825299999968,5.907375800000006,-2.7835911400000017,2.0705835100000005,3.3671748899999985,-0.6800699800000038,2.1092707399999986,0.5706827000000005,0.6702523859999924,-0.41693246900000047,5.707374200000007,-2.461361370000005,-0.8845228000000058,9.664452799999983,-2.6142841599999964,-0.6507285760000011,7.685913299999995,-2.5175195499999985,0.21940195500000156,-0.13516599300000015,-2.4968464099999967
767,0.0412450767999991,-8.557199300000006,-5.660254240000004,-0.3983792390000015,-4.5279378700000095,-2.8882922,-0.8011006500000027,-0.2789163370000002,-2.146908189999997,1.24996243,0.013973736999999759,-2.837677540000001,1.61625831,-4.344775960000003,-4.167334330000002,1.8727218299999986,-8.447381399999985,-6.704924299999999,-3.1087316799999996,0.16037538199999984,-1.4681506199999972,-2.7060111499999935,2.834607559999987,-2.426339179999998,-2.1565535900000024,5.471526300000012,-1.8677402400000007,1.2499624299999967,5.874739800000006,-2.8199895500000016,2.0558692400000007,3.3104866899999985,-0.7723561800000038,2.202695519999999,0.48994258000000057,0.5656786559999923,-0.45329513900000046,5.673133100000008,-2.489289370000005,-0.7825817200000059,9.665518399999984,-2.632069159999997,-0.6179393760000012,7.669325499999995,-2.5563103699999985,0.22443065300000156,-0.13247129800000015,-2.4958315499999966
768,0.0252170597999991,-8.538634200000006,-6.024669440000004,-0.41679191800000154,-4.52911459000001,-3.15768555,-0.8210902300000027,-0.2618473510000002,-2.173167819999997,1.2759118000000003,-0.004573680000000243,-2.8110323500000014,1.60657792,-4.345171360000003,-4.185096990000002,1.8274112099999984,-8.391595799999985,-6.8277586999999995,-3.0646166799999994,0.21624102799999986,-1.319423559999997,-2.7339515499999933,2.8279591399999866,-2.419300729999998,-2.1820950100000025,5.476776800000013,-1.9230189900000008,1.2759117999999967,5.881580400000006,-2.851735790000001,2.048573990000001,3.2325917599999987,-0.8408539000000038,2.306238199999999,0.43654647500000054,0.49519174599999227,-0.45309114400000045,5.679178500000008,-2.559464930000005,-0.5994977980000059,9.689028399999984,-2.734998599999997,-0.5262951760000012,7.684103199999996,-2.6179259999999984,0.22741079500000155,-0.13321051600000017,-2.4944908499999965
769,-0.007546812200000898,-8.535263200000006,-6.045643340000004,-0.41320458400000154,-4.519584950000009,-3.2216301300000003,-0.8180545900000027,-0.2458892530000002,-2.158117029999997,1.2820058600000004,-0.02525098200000024,-2.8274355500000015,1.6132379600000002,-4.3353582100000025,-4.212799080000002,1.7974506399999985,-8.351037599999986,-6.869413299999999,-3.0277494799999998,0.26993864699999987,-1.308842929999997,-2.7337192999999935,2.8114868699999866,-2.4677827299999984,-2.1810134900000024,5.501399800000013,-1.9069297900000008,1.3191939099999965,5.869851300000006,-2.876621890000001,2.018882360000001,3.1797673599999987,-0.8781785600000038,2.388094999999999,0.4164354250000005,0.38885193349999225,-0.4309100200000005,5.685625300000008,-2.5754471500000053,-0.4663204220000059,9.738510499999983,-2.7753338999999966,-0.4486154520000012,7.712067799999996,-2.6540807699999984,0.23197564300000156,-0.13557011900000018,-2.4942511899999964
770,-0.022878713500000897,-8.530868000000005,-6.395838000000005,-0.4658256240000016,-4.54554959000001,-3.4911943000000005,-0.7981196200000027,-0.22852656900000018,-2.199055559999997,1.2686962000000004,-0.04403160100000024,-2.786503050000001,1.6004943000000003,-4.361040070000002,-4.199428840000001,1.7850040499999986,-8.346345699999986,-6.833475499999999,-2.9378458299999997,0.2881644059999999,-1.082424569999997,-2.7166548999999938,2.7970474399999867,-2.4044183399999985,-2.1631003300000025,5.491273600000013,-1.9202987900000008,1.3425797299999966,5.860291100000006,-2.9002663500000008,2.043427850000001,3.1294673499999988,-0.9726410800000039,2.486341859999999,0.36182215900000053,0.19454318049999228,-0.4102602700000005,5.675782200000008,-2.6012928800000052,-0.3725491230000059,9.808421399999983,-2.8532286999999967,-0.3914051660000012,7.742101699999996,-2.6945508699999983,0.23528855100000157,-0.1362790870000002,-2.4922577199999965
771,-0.0395794845000009,-8.541669800000006,-6.561883200000005,-0.4830189640000016,-4.58814234000001,-3.5246822200000008,-0.8157773900000027,-0.22854278600000016,-2.2159090899999967,1.2907313100000004,-0.04380153300000024,-2.7701623500000014,1.5859397600000005,-4.4033868000000025,-4.1616126000000015,1.7706950899999985,-8.356901399999986,-6.945390399999998,-2.8103758999999995,0.28864076099999986,-0.925286069999997,-2.6628286499999936,2.7640369399999867,-2.3604974399999987,-2.1085501800000026,5.498708100000012,-1.9712241600000007,1.4016827199999968,5.868190100000006,-2.933518700000001,2.0664333100000007,3.096949439999999,-0.9723214800000041,2.546879629999999,0.32570864900000057,0.18438887149999228,-0.3534337000000005,5.683448900000009,-2.665545300000005,-0.2418461720000059,9.821337099999983,-2.9799143299999966,-0.29763993200000116,7.752392999999996,-2.7431716699999984,0.23747673100000155,-0.1361720430000002,-2.4919755899999965
772,-0.05848883500000089,-8.543970600000007,-6.318885200000005,-0.5035953340000016,-4.572047300000009,-3.2703993800000006,-0.8380217400000027,-0.22979464200000013,-2.227597499999997,1.3151025500000004,-0.04421296300000024,-2.7629283500000015,1.5745682300000006,-4.423875400000002,-4.0966666100000015,1.7601637599999986,-8.358361999999985,-7.001714899999999,-2.656398839999999,0.2898965869999999,-0.752075869999997,-2.582018489999993,2.7395815399999868,-2.258602289999999,-2.0626564100000024,5.523389900000012,-1.9820861300000008,1.4634646899999968,5.857128900000006,-2.931966450000001,2.131577460000001,3.0733346399999992,-0.983671760000004,2.6136907999999988,0.3269644750000006,0.16435801649999227,-0.29959630000000054,5.690259100000009,-2.685206560000005,-0.11400030900000593,9.883953799999983,-3.0820296299999965,-0.2067985400000012,7.787106499999996,-2.7734348499999983,0.23854018100000154,-0.1370035680000002,-2.492266719999997
773,-0.07703658900000089,-8.590044200000007,-6.292321700000005,-0.5240060950000016,-4.60506044000001,-3.240340480000001,-0.8218457400000028,-0.21066470300000015,-2.216861479999997,1.3008983300000003,-0.06230350000000024,-2.7775519400000013,1.5988256800000007,-4.456268000000002,-4.007446680000002,1.7850558799999985,-8.403814699999986,-6.883519499999999,-2.495727359999999,0.31088810199999983,-0.5861523049999969,-2.4963806299999933,2.730813899999987,-2.174593959999999,-2.0129973700000026,5.523959200000012,-1.9684491300000007,1.5249287899999968,5.858939400000007,-3.0017518700000005,2.1577107900000008,3.065808409999999,-1.055452560000004,2.678892879999999,0.34795599000000055,0.05438375449999226,-0.24403497500000054,5.69144910000001,-2.733106660000005,0.017849708999994066,9.898824999999983,-3.2024255599999965,-0.11309310800000119,7.795137299999997,-2.8362934499999986,0.23952606100000154,-0.13648386600000018,-2.491426959999997
774,-0.11423435100000089,-8.603824900000006,-6.415912000000005,-0.5627459450000016,-4.63998679000001,-3.234661730000001,-0.8241695300000027,-0.19009078900000015,-2.233262109999997,1.3069883400000002,-0.07890285700000024,-2.7633789900000014,1.5684848600000005,-4.528381950000003,-3.966098830000002,1.7554722799999987,-8.416837799999985,-6.966456999999998,-2.354658089999999,0.33374773199999985,-0.3929277889999969,-2.430429429999993,2.7256705699999872,-2.121314769999999,-1.9447745200000026,5.530258200000011,-2.0163034900000003,1.5697198699999968,5.8288222000000065,-3.0509575700000005,2.204802120000001,3.062193549999999,-1.111716960000004,2.728269179999999,0.33287106000000055,-0.016962919000007733,-0.18752755940000054,5.679540100000009,-2.798179400000005,0.11307296299999407,9.941673299999984,-3.3591343599999965,-0.037227534000001186,7.810606799999996,-2.9166725499999986,0.24140939800000152,-0.13449658700000017,-2.490320419999997
